contract_id,name,surname,dob,postcode,rent,contract_start,contract_end
1376185481,I'Zaire,Ware,1952-01-04,92101.0,2510,2013-08-11,
1342483989,Faye,Cosgrove,1966-09-27,92879.0,1630,2012-07-17,
1377303702,Keyla-Elizabeth,Fuller,1964-12-15,91801.0,1920,2013-08-24,
1363914909,Gaelle,Mcguire,1988-03-19,94109.0,2710,2013-03-22,
1374711394,Olaf,Martinez,1958-11-26,91786.0,1670,2013-07-25,
1418696614,Shifra,Rodriguez,1970-03-18,90049.0,3410,2014-12-16,
1453686153,Sahparra,Nicholas,1961-06-11,95831.0,1830,2016-01-25,
1432773360,Maanav,Seay,1972-07-07,93551.0,2330,2015-05-28,2017-04-27
1347060367,Kaysn,Ravis,1972-08-30,90039.0,2500,2012-09-08,
1366249237,Karmani,Dean,1973-03-29,92115.0,1870,2013-04-18,
1448499371,Olsi,Josue,1950-11-05,96001.0,1410,2015-11-26,
1429062955,Kathlyn,Shinn,1961-05-23,94404.0,2730,2015-04-15,2016-08-14
1348705911,Mackavelli,Willey,1955-03-22,92592.0,2520,2012-09-27,
1463191528,Elliona,Katz,1968-12-18,94612.0,2980,2016-05-14,
1424052916,Shogo,Schulze,1972-02-20,91910.0,1950,2015-02-16,
1422320735,Tytha,Blue,1988-04-21,92075.0,3400,2015-01-27,
1404171698,Faiga,Torres,1953-03-11,94110.0,2960,2014-07-01,2015-10-31
1388718528,Leah Jade,Heck,1957-03-10,90804.0,1490,2014-01-03,
1473894453,Chetveer,Bagley,1956-12-15,90012.0,2250,2016-09-15,
1502410583,Joban,Wright,1983-12-29,91765.0,2050,2017-08-11,
1401674305,Gelani,Searcy,1973-04-19,92592.0,1520,2014-06-02,2015-12-01
1453859357,Yannai,Barrett,1972-04-10,94566.0,2580,2016-01-27,
1493771392,Dorie,Black,1972-12-14,90802.0,1790,2017-05-03,
1346896252,Zachariah,Weakley,1973-08-22,94123.0,4220,2012-09-06,
1453941905,Salisse,Smith,1953-07-21,90039.0,1460,2016-01-28,2016-04-27
1386467814,Lamell,Keen,1966-07-05,90292.0,3590,2013-12-08,
1440468002,Thravis,Espino,1983-08-22,91361.0,1860,2015-08-25,2015-11-24
1514426914,Sisom,Fox,1956-11-03,91709.0,2480,2017-12-28,
1391564008,Josmelina,Gomez,1989-11-14,94538.0,2600,2014-02-05,2015-08-04
1347328239,Junee,Sloan,1969-03-06,91355.0,2240,2012-09-11,
1347324790,Mahlea,Haynes,1956-04-03,94608.0,3160,2012-09-11,2017-04-10
1479522676,Akiel,Pham,1977-07-18,92118.0,3520,2016-11-19,
1383269078,Chasyn,Johnson,1974-07-30,92801.0,1740,2013-11-01,
1437872363,Lavell,Cole,1971-05-20,92707.0,2650,2015-07-26,
1443396983,Tewan,Ivie,1951-06-09,94533.0,1900,2015-09-28,
1394507418,Zeneka,Rodriguez,1984-08-23,92677.0,3000,2014-03-11,
1470701100,Muhtad,Sullivan,1963-05-27,95110.0,3160,2016-08-09,2016-11-08
1406855695,Area,Wilson,1975-05-19,95687.0,1890,2014-08-01,
1507947080,Gurjot,Green,1988-09-05,92118.0,4140,2017-10-14,
1343867139,Mikay,Deschamps,1984-09-25,94040.0,3010,2012-08-02,2015-04-01
1498431840,Ulysses,Hoskins,1955-04-24,95008.0,2830,2017-06-26,
1424738979,Journi,Sprankle,1975-10-05,94107.0,4120,2015-02-24,
1373161916,Min,Hull,1977-05-13,94043.0,3490,2013-07-07,
1486947296,Ajaynay,Bessman,1952-05-05,92020.0,1480,2017-02-13,
1509155634,Telly,Shoemake,1987-03-11,92029.0,1630,2017-10-28,
1489622430,Za'Naria,Oeser,1957-05-20,92240.0,2020,2017-03-16,
1474682039,Yuleinnis,Fonua,1962-07-10,90403.0,3670,2016-09-24,
1457398111,Aautaviah,Friedman,1978-11-28,92868.0,1130,2016-03-08,
1364696467,Nanabayin,Black,1976-08-11,91401.0,1620,2013-03-31,
1328318646,Gear,Robbins,1984-10-05,92821.0,2060,2012-02-04,
1440036339,Blima,Olson,1965-05-24,93536.0,1500,2015-08-20,
1398214846,Navy,Conley,1979-09-27,95823.0,1690,2014-04-23,2016-01-22
1418602185,Ava-Raine,Bugge,1985-06-07,95747.0,2160,2014-12-15,
1474248247,Ka'Nari,Harding,1982-09-30,91790.0,2020,2016-09-19,
1435878149,Sangam,Williams,1978-07-30,90805.0,1500,2015-07-03,2015-12-02
1369185764,Alahia,Perez,1952-01-28,94553.0,2350,2013-05-22,2015-03-21
1340928058,Drue,Barbeau,1967-04-02,91106.0,1800,2012-06-29,
1418776137,Tiye,Shepherd,1984-05-16,92553.0,1700,2014-12-17,2016-05-16
1397786909,Tanzim,Matthys,1970-10-01,91316.0,1670,2014-04-18,
1502751700,Marlie Rose,Young,1989-06-29,90503.0,2780,2017-08-15,
1359677282,Joliya,Burchett,1986-10-02,94122.0,4100,2013-02-01,
1375407094,Mirianny,Mcdonald,1990-12-13,94533.0,1810,2013-08-02,
1512178861,Ja'Daija,Katz,1990-09-05,92801.0,1560,2017-12-02,
1346547784,Ivonna,Hoffner,1991-05-11,90042.0,1950,2012-09-02,2016-06-01
1375232831,Nora,Teran,1974-03-01,95035.0,3280,2013-07-31,2016-09-29
1410831758,Chinmayi,Yu,1958-07-24,94401.0,3530,2014-09-16,2015-06-15
1476575134,Rayana,Ward,1961-11-15,94544.0,2030,2016-10-16,2017-12-15
1510971459,Gabryel,Burgess,1992-05-22,90028.0,3460,2017-11-18,
1456360471,Jahiara,Williams,1959-03-18,94539.0,3210,2016-02-25,
1329875179,Jaha,Price,1987-06-03,92264.0,1930,2012-02-22,
1360807633,Shavy,Hernandez,1966-01-25,91361.0,1890,2013-02-14,2017-01-13
1409095332,Jonnathan,Stephens,1974-02-28,94597.0,2520,2014-08-27,2015-06-26
1354668787,Jaxin,Lang,1985-03-31,92651.0,3110,2012-12-05,2015-08-04
1449798162,Anilia,Mcquilkin,1987-03-13,91505.0,2120,2015-12-11,
1449104410,Mikaal,Prough,1980-02-16,90026.0,1610,2015-12-03,
1464825294,Mikah,Vent,1950-01-12,93304.0,1290,2016-06-02,
1430523941,Mahasin,Buckhalter,1975-09-03,95814.0,2730,2015-05-02,2017-01-01
1347323070,Syh Veen,Colon,1981-04-30,90049.0,2810,2012-09-11,2015-10-10
1341270016,Oforiwaa,Smith,1985-05-05,92131.0,2805.0,2012-07-03,
1488073810,Parv,Perez,1974-07-03,92404.0,1570,2017-02-26,
1406685534,Jheriel,Colwell,1967-03-21,95678.0,1860,2014-07-30,
1438824114,Justus Junior,Abbas,1957-05-15,95117.0,2580,2015-08-06,2017-06-05
1388109072,Camdeyn,Hurd,1967-09-06,92123.0,2200,2013-12-27,
1354849334,Jeralith,Laycock,1984-03-09,91911.0,1710,2012-12-07,
1511570305,Seriena,Scott,1953-06-01,95131.0,3050,2017-11-25,
1480032165,Anayli,Taylor,1982-09-17,92780.0,1400,2016-11-25,
1463878432,Ojas,Messina,1991-10-14,91801.0,1560,2016-05-22,2017-01-21
1432082595,Quinnton,Laswell,1992-08-03,92336.0,1210,2015-05-20,
1467070414,Cynee,Ortiz,1976-07-18,90403.0,3810,2016-06-28,
1368487547,Ansole,Stirling,1989-07-04,92647.0,2630,2013-05-14,2016-12-13
1329178234,Jeirelin,Beagle,1959-10-26,93906.0,1680,2012-02-14,
1442792872,Envie,Leslie,1960-08-02,92543.0,1690,2015-09-21,2016-08-20
1482284641,Kimoni,Mann,1956-02-27,94403.0,2520,2016-12-21,
1512182430,Ginelis,Carrasquillo,1973-04-16,92122.0,3840,2017-12-02,
1485909397,Ayala,Madrigal,1971-12-02,91910.0,2200,2017-02-01,
1465775346,Prince William,Cardenas,1986-04-24,92591.0,1720,2016-06-13,
1358555307,Surie,Harris,1959-10-06,92604.0,2200,2013-01-19,
1419728711,Daelyn,Sizemore,1983-10-19,92120.0,1470,2014-12-28,2017-01-27
1421113581,Daeverson,Grigsby,1977-03-06,94301.0,3640,2015-01-13,
1359252660,Oleana,Padilla,1967-03-11,90291.0,3500,2013-01-27,
1401149604,Wediha,Cary,1958-10-16,94607.0,2590,2014-05-27,2017-01-26
1339201467,Jy Mire,Long,1978-01-01,94085.0,3420,2012-06-09,2016-04-08
1467593943,Hnaya,Garmon,1964-10-21,92870.0,4060,2016-07-04,
1341281287,Myion,Finkel,1952-05-22,91107.0,2480,2012-07-03,2017-10-02
1438730151,Yvonia,Krebs,1972-06-25,91601.0,2340,2015-08-05,
1357868524,Zane,Law,1988-02-24,92868.0,2370,2013-01-11,2016-06-10
1351649913,Zac,Li,1967-04-05,92606.0,2290,2012-10-31,
1466379677,Meladee,Deveau,1991-12-13,90813.0,1710,2016-06-20,
1412211329,Carine,Etienne,1960-02-11,92120.0,1690,2014-10-02,2015-03-01
1337046572,Jahvianna,Hoffman,1982-02-03,92672.0,2920,2012-05-15,
1355362470,Nyja'Lee,Dyer,1988-12-26,95835.0,1900,2012-12-13,
1448326293,Autryonna,Sharma,1970-08-14,92128.0,2710,2015-11-24,
1461279741,Sarise,Pearl,1967-11-06,91710.0,1970,2016-04-22,
1376611397,Farjad,Duva,1984-03-14,92021.0,1230,2013-08-16,
1513220901,Ray Sean,Petrella,1992-05-21,95112.0,1980,2017-12-14,
1476574944,Darvin,Ward,1973-10-17,92234.0,2070,2016-10-16,
1432080557,Kevinson,Stephens,1991-03-13,94590.0,1340,2015-05-20,2016-01-19
1356397326,Bheemesh,Gainza,1951-03-23,94587.0,2420,2012-12-25,
1444183645,Teeshan,Burton,1967-03-12,95670.0,1510,2015-10-07,2017-10-06
1383793320,Weyland,Ibana,1983-07-13,90006.0,1400,2013-11-07,
1409707614,Decklyn,Allen,1968-11-09,94089.0,3570,2014-09-03,2015-05-02
1411005837,Jacinda,Hauck,1950-05-28,92677.0,3870,2014-09-18,
1450057065,Zuri'Anna,Rigdon,1971-06-20,90275.0,3840,2015-12-14,2017-10-13
1475018824,Yacine,Logan,1950-05-27,92116.0,1680,2016-09-28,
1480292228,Petar,Moses,1961-03-31,90292.0,4480,2016-11-28,
1386639994,Thourya-Hillary,Tyler,1960-03-08,93940.0,2090,2013-12-10,
1357867351,Jaylanny,Montgomery,1992-09-17,94513.0,2770,2013-01-11,
1400198485,Eliijah,Clippinger,1981-10-27,92821.0,1950,2014-05-16,
1439774567,Eero,Mattingly,1972-01-23,93940.0,2410,2015-08-17,
1427935609,A'Kiarra,Moody,1992-06-26,91401.0,1630,2015-04-02,2017-04-01
1402788688,Hia,Joslin,1976-02-17,93003.0,1470,2014-06-15,
1512956752,Carris,Huckestein,1955-10-30,95126.0,3420,2017-12-11,
1455150864,Dasiya,Kong,1955-02-22,92620.0,2720,2016-02-11,
1328404124,Wajd,Juntunen,1965-01-12,91764.0,1840,2012-02-05,
1478049827,Alyee,Davis,1952-01-13,92054.0,2200,2016-11-02,
1421974236,X'Zapheus,Redmon,1955-05-01,94086.0,3260,2015-01-23,
1359599761,Jestin,Tessier,1991-07-05,94544.0,1810,2013-01-31,
1443660316,Echo,Johnson,1961-03-28,92404.0,1640,2015-10-01,2017-08-31
1339631671,Cologono,Brant,1966-08-17,91355.0,2700,2012-06-14,2017-11-13
1481589363,Aneverette,Davis,1973-05-15,92029.0,2050,2016-12-13,
1424824609,Enesa,Dunkle,1993-12-22,94550.0,2370,2015-02-25,
1446602698,Nilsson,Bharadwaj,1966-08-05,93230.0,1600,2015-11-04,2017-05-03
1325817879,Suleiman,Juno,1953-02-07,90035.0,3230,2012-01-06,
1480644308,K'Adyah,Yeager,1992-07-04,94121.0,5920,2016-12-02,
1493767708,Benjamin Lex,Reed,1957-10-17,91362.0,2950,2017-05-03,
1332117528,Zy'Yair,Neely,1969-02-10,95062.0,3300,2012-03-19,
1406166311,Daivyan,Carillo,1985-08-29,91355.0,2170,2014-07-24,
1414979426,Mahir,Holmes,1982-12-06,90035.0,2520,2014-11-03,
1455411616,Mathais,Kalif,1979-11-30,91764.0,2000,2016-02-14,
1500075797,Dahian,Koen,1972-01-11,95051.0,2770,2017-07-15,
1457229461,Maci,Inzana,1987-08-21,91202.0,3070,2016-03-06,
1463878993,Mahiyan,Gill,1965-01-20,91405.0,1940,2016-05-22,
1399854843,Lamia,Johnson,1957-04-09,94559.0,2160,2014-05-12,2015-08-11
1444957335,Evenslee,Orena,1971-08-11,94521.0,1810,2015-10-16,
1498350825,Stormy-Moon,Mendoza,1961-08-19,91016.0,3940,2017-06-25,
1511665141,Zy'Niah,Mcadams,1989-07-16,91913.0,2640,2017-11-26,
1383530087,A'Merie,Wilson,1979-12-26,94610.0,2460,2013-11-04,
1378257098,Khayliie-Sabriah,Bigham,1969-06-07,91361.0,2990,2013-09-04,
1348877745,Yobani,Cosic,1964-03-18,93277.0,1390,2012-09-29,
1359075317,Mansur,Bagwell,1951-04-01,94403.0,3300,2013-01-25,
1382925532,Stepheine,Mayfield,1952-02-28,92630.0,2560,2013-10-28,
1457222567,Ibnul,Stevenson,1953-10-27,91007.0,2170,2016-03-06,
1439515598,Somiyah,Stoughton,1983-09-18,92019.0,2400,2015-08-14,
1495244520,Mikayil,Edmonds,1993-10-10,92832.0,2350,2017-05-20,
1423019223,Argelis,Pietri,1988-11-13,94533.0,2160,2015-02-04,2015-11-03
1498781994,Brooklyn,Nazarko,1976-12-17,95831.0,2000,2017-06-30,
1470103919,Matt,Parker,1992-08-20,92804.0,2180,2016-08-02,
1433033196,Jeandiel,Hill,1956-02-19,92102.0,1690,2015-05-31,
1477791473,Amiyalee,Hartz,1955-12-13,95816.0,1300,2016-10-30,
1456791755,Tyara,Pettit,1985-12-27,90066.0,2830,2016-03-01,
1472690500,Otis-Qian,Winston,1978-08-13,91335.0,2660,2016-09-01,
1414019723,Taelynn,Deavila,1974-08-17,94087.0,3420,2014-10-23,
1471485678,Tygee,Nosal,1954-02-15,92677.0,2790,2016-08-18,2016-12-17
1378683761,Samiyah,Nunez,1989-10-27,92870.0,1930,2013-09-09,
1491355485,Maebry,Tarver,1988-06-16,92056.0,2220,2017-04-05,
1350002506,Tikyra,Walsh,1992-01-18,90005.0,2920,2012-10-12,
1389658931,Cornelia,Geiger,1952-12-19,95131.0,2870,2014-01-14,
1364605005,Lucas,Salome,1988-08-08,94539.0,4130,2013-03-30,
1483406743,Analee,Morris,1972-08-05,94086.0,2740,2017-01-03,
1326587327,Klaura,Chitwood,1984-12-01,90094.0,4080,2012-01-15,
1503097289,Sci,Walsh,1972-04-10,94133.0,3600,2017-08-19,
1326334480,Carmela,Turner,1978-11-20,90403.0,3500,2012-01-12,
1488509268,Kavalli,Huddleston,1971-02-06,92543.0,1300,2017-03-03,
1480907199,Pranjwal,Rodriguez,1984-04-14,93551.0,2470,2016-12-05,2017-06-04
1444086175,Tymir,Thompson,1969-02-07,95124.0,3160,2015-10-06,
1513817730,Kaleigha,Wenninger,1993-02-08,94611.0,1930,2017-12-21,
1465436000,Tyrieck,Martin,1954-03-16,91790.0,1870,2016-06-09,
1504572486,Ikran,Mayfield,1979-05-07,95136.0,2780,2017-09-05,
1364868298,Saaiyonna,Wallace,1968-09-13,95136.0,2650,2013-04-02,
1333583338,Yanco,Matty,1951-10-29,91765.0,2640,2012-04-05,
1373500912,Jaxs,Baskett,1953-08-18,90008.0,1650,2013-07-11,
1505093531,Muhil,Rogers,1973-09-24,90293.0,5940,2017-09-11,
1391819738,Gelisse,Carroll,1971-07-06,93101.0,2080,2014-02-08,
1426648313,Muskan,Tarver,1973-06-26,90278.0,2900,2015-03-18,
1457752227,Teal,Zapatka,1987-03-25,95835.0,1700,2016-03-12,
1439512349,Ruvin,Medrano,1967-03-04,94804.0,3700,2015-08-14,
1363652041,Rose,Rodriquez,1973-12-01,96001.0,1570,2013-03-19,
1470275745,Haakon,Benns,1970-08-05,94010.0,3380,2016-08-04,
1350869824,Johann,Smith,1959-04-01,92029.0,1850,2012-10-22,
1478995813,Jasiyah,Kuc,1993-01-16,90019.0,2540,2016-11-13,
1494804548,Mikolaj,Ruiz,1975-01-13,94591.0,2680,2017-05-15,
1483671549,Reena,Stanback,1976-05-01,95051.0,2430,2017-01-06,
1417655868,L'Naya,Cepek,1982-02-10,92648.0,3100,2014-12-04,
1456707007,Damin,Haga,1977-10-22,94583.0,1870,2016-02-29,
1510369742,Karm'Ah,Morris,1961-06-21,92620.0,2780,2017-11-11,
1436665581,Kj,Nesmith,1952-09-28,91106.0,2300,2015-07-12,2017-01-11
1374795003,Casilda,Boggs,1965-03-16,92270.0,3970,2013-07-26,
1407112599,Feyisayo,Macfarlane,1970-12-25,90012.0,2470,2014-08-04,
1512261009,Deandra,Crow,1952-11-26,91007.0,4500,2017-12-03,
1416190820,Jesuruonakome,Jeffers,1958-11-19,94538.0,2590,2014-11-17,
1431478079,Dahvi,Benjamin,1954-04-22,91320.0,2480,2015-05-13,2016-07-12
1477619802,Mishket,Karle,1982-10-13,95129.0,2480,2016-10-28,
1331087370,Ramkrishna,Kunitake,1965-11-25,91601.0,2870,2012-03-07,
1439430957,Feigel,Rogers,1950-09-16,92021.0,1730,2015-08-13,2015-11-12
1325382769,Alexia Brandy,Locastro,1954-04-15,95207.0,1680,2012-01-01,
1446252755,Paw Nay,Rundell,1967-05-09,90405.0,2860,2015-10-31,
1473731831,Shakhmira,Martinez,1967-12-30,92612.0,2750,2016-09-13,
1396317051,Emalee,Stanley,1971-02-15,92106.0,2520,2014-04-01,2017-03-31
1434583810,Lily'Ana,Brixey,1986-10-21,92395.0,1620,2015-06-18,
1447901913,Zemy,Caulder,1993-08-15,94607.0,2940,2015-11-19,
1429316980,Solayha,Diaz,1968-01-15,91604.0,2350,2015-04-18,2017-11-17
1460944983,Haitlyn,Crittenden,1958-07-13,92117.0,2600,2016-04-18,
1410917146,British,Garrett,1966-11-01,91016.0,2350,2014-09-17,2017-04-16
1514422415,Abid,Duckworth,1950-10-09,90068.0,1910,2017-12-28,
1360545624,Karl Friedrich,Nguyen,1985-08-22,90503.0,2410,2013-02-11,
1468371302,Evea,Keener,1967-09-25,92078.0,2710,2016-07-13,
1373592621,Jessa,Walker,1984-04-27,93551.0,2210,2013-07-12,2015-11-11
1487123479,Fress,Yanez,1992-09-26,92604.0,2750,2017-02-15,
1449796787,Ziiyah,Sorensen,1965-02-19,92336.0,1730,2015-12-11,
1479518701,Sunnylyn,Ma,1963-09-10,90025.0,3610,2016-11-19,
1355098735,Haoyu,Rivas,1984-08-01,95129.0,3270,2012-12-10,
1399417579,Cedrik,Lin,1966-04-25,92105.0,1260,2014-05-07,
1409709275,Hazel-Grace,Moore,1963-08-29,92264.0,2470,2014-09-03,
1364175415,Jeison,Stanford,1971-07-07,92870.0,2270,2013-03-25,
1403996901,Queenson,Nguyen,1984-10-04,92104.0,1410,2014-06-29,
1487560134,Zaliyah Zolivya,Belanger,1982-05-17,95758.0,1320,2017-02-20,
1353633126,Enzo,Haynes,1954-01-27,94123.0,3470,2012-11-23,
1430522199,Zascha Clio,Johnson,1951-11-06,90045.0,2310,2015-05-02,2016-06-01
1367801947,Viraj,Foister,1974-05-23,94103.0,2990,2013-05-06,2016-06-05
1364612431,Damarious,Lee,1976-06-30,92373.0,1560,2013-03-30,
1450404416,Habir,Turner,1951-08-14,93311.0,1620,2015-12-18,
1416107443,Gioanna,Gonzalez,1968-06-03,90804.0,1150,2014-11-16,
1382138455,Gentrit,Hernandez,1988-04-18,92620.0,2680,2013-10-19,
1490570972,Esai,Sanderson,1975-02-27,90042.0,1590,2017-03-27,
1512529327,Nyle,Porter,1985-05-09,94133.0,3500,2017-12-06,
1497913638,Laziza,Kauffman,1989-07-23,94523.0,2510,2017-06-20,
1349486679,Tairik,Thomas,1957-08-12,96003.0,1420,2012-10-06,2017-06-05
1404428417,Fikayo,Moreno,1982-12-28,95608.0,1738.0000000000002,2014-07-04,
1439082303,Muhammad Yusuf,Pelletier,1958-05-24,92201.0,1800,2015-08-09,
1425347167,Vitka,Porter,1990-02-04,90731.0,2330,2015-03-03,
1397863654,Khurshed,Agosto,1977-08-08,92270.0,3180,2014-04-19,
1503278875,Ta'Kari,Booth,1972-10-15,94510.0,2050,2017-08-21,
1402095863,Jersen,Archuleta,1965-10-15,94546.0,2390,2014-06-07,2016-11-06
1451353903,Ava Julia,Chism,1965-10-06,91761.0,1910,2015-12-29,2017-03-28
1464046630,De'Von,Everett,1977-02-13,94306.0,3380,2016-05-24,
1357085962,Ahsti,Yates,1956-12-31,93309.0,1570,2013-01-02,
1372558226,Mohan,Jaber,1972-02-08,95112.0,2590,2013-06-30,
1381795203,Eleyna,Bilger,1957-07-04,90008.0,1530,2013-10-15,
1451003956,Gabjomane,Price,1962-11-10,94606.0,1600,2015-12-25,
1443314537,Ashraf,Paul,1976-08-16,91321.0,1850,2015-09-27,
1503627058,Daronte,Anderson,1963-07-04,95124.0,3430,2017-08-25,
1436828491,Jherlynne,Burcham,1982-01-01,90278.0,2800,2015-07-14,
1419386281,Geoff Xander,Bayer,1969-10-05,94588.0,2170,2014-12-24,
1470100506,Sharifa,Clare,1988-09-10,92646.0,2150,2016-08-02,
1425696646,Peleen,Carberry,1982-11-18,93312.0,1890,2015-03-07,
1401410731,Joanelies,Welker,1962-11-25,94043.0,4150,2014-05-30,
1506728449,Maraylee,Rahman,1955-10-05,91941.0,1730,2017-09-30,
1349401906,Therick,Jovel,1960-11-29,94510.0,1700,2012-10-05,
1416105495,Avrohom Yaakov,Ammons,1973-08-23,92530.0,1600,2014-11-16,
1460079309,Kamorie,Trevino,1951-03-27,94122.0,3360,2016-04-08,
1435800469,Kennedy Clare,Magee,1963-09-24,92530.0,1580,2015-07-02,2016-12-01
1415755666,Xiyan,Elliott,1962-09-22,92103.0,1980,2014-11-12,
1502155230,Ikhtisham,Brown,1955-01-28,92395.0,1390,2017-08-08,
1377649419,Mellina,Licon,1961-11-06,95834.0,1820,2013-08-28,
1423699331,Muhammadali,Mayfield,1985-09-07,92262.0,1640,2015-02-12,
1335567786,Igor,Faber,1990-11-15,92024.0,3230,2012-04-28,
1418778134,Janneth,Monroe,1961-12-21,92284.0,1340,2014-12-17,
1514257817,Achilles,Kane,1985-02-07,91203.0,2700,2017-12-26,
1425001731,Aarianne,Alden,1968-04-01,94080.0,2590,2015-02-27,
1369877679,Camari,Clark,1977-02-08,91601.0,2550,2013-05-30,2017-05-29
1371688741,Novaly,Thorne,1993-11-09,93555.0,1320,2013-06-20,
1505091054,Gyonna Vee,Rose,1960-10-18,91321.0,2000,2017-09-11,
1473812234,Osiah,Hance,1990-08-25,92021.0,1460,2016-09-14,
1441064373,Xoemani,Smith,1986-09-03,90210.0,3150,2015-09-01,
1489626351,Ulises,Stec,1990-10-03,95747.0,2100,2017-03-16,
1427331660,Kubilai,Kistler,1960-03-26,94606.0,1850,2015-03-26,
1343171380,Fordy Noah,Lewis,1953-11-22,94607.0,2380,2012-07-25,
1368837281,Akshita,Gunderson,1988-08-27,90068.0,1960,2013-05-18,2016-12-17
1479514834,Davidson,Matthews,1956-04-26,95687.0,1790,2016-11-19,2017-07-18
1478482174,Jachem,Horton,1958-04-30,90805.0,1540,2016-11-07,
1476746490,D'Evonne,Roberts,1984-02-07,94066.0,3140,2016-10-18,
1445646143,Amarni,Husvar,1979-04-28,94102.0,3640,2015-10-24,
1461634249,Hercules,Orlando,1987-09-15,94804.0,2420,2016-04-26,
1465694385,Menno,Countz,1961-12-31,92075.0,3320,2016-06-12,
1375318277,Adaire,Mccrary,1972-06-15,90004.0,2130,2013-08-01,
1391654942,Seleah,Wingrove,1958-03-21,91786.0,1400,2014-02-06,
1425344089,Esmil,Killip,1981-07-12,92618.0,2230,2015-03-03,
1343268005,Georgetta,Pedersen,1990-02-13,95758.0,1290,2012-07-26,
1415665362,Bebee,Mendoza,1991-03-01,91203.0,2160,2014-11-11,
1338859444,Dimitry,Dillon,1965-04-29,93277.0,1150,2012-06-05,
1345081291,Steph-Minka,Leshore,1978-12-18,90034.0,2140,2012-08-16,2017-02-15
1480384348,Aibhleen,Ryder,1982-09-30,91202.0,3070,2016-11-29,
1385254009,Vicent,Ewing,1978-11-24,93308.0,1400,2013-11-24,
1485478822,Charmer,Morelli,1952-04-11,91355.0,2270,2017-01-27,
1494375621,Safi,Zorn,1953-01-12,92606.0,1860,2017-05-10,
1505779496,Saif Al-Din,Saintlouis,1988-11-15,94539.0,3580,2017-09-19,
1353717975,Lyniah,Vasquez,1991-10-02,94588.0,2480,2012-11-24,
1364264251,Beckham,Jolivet,1991-08-04,92071.0,1910,2013-03-26,2016-11-25
1443657058,Dasanii,Madanat,1990-04-03,94080.0,4000,2015-10-01,
1510278642,Gavan,Rivers,1967-09-18,92127.0,2100,2017-11-10,
1455497479,Tyaria,Shannon,1973-10-05,94066.0,2570,2016-02-15,
1491868628,Alvierys,Moses,1983-06-30,90006.0,1600,2017-04-11,
1465087739,Dirichi,Hurtado,1965-04-03,90403.0,3950,2016-06-05,
1484362333,Chibudom,Hernandez,1964-06-01,92106.0,1890,2017-01-14,
1451348346,Mariana,Couturier,1967-05-22,91403.0,2370,2015-12-29,
1480815316,Faisal,Yuen,1986-06-09,95050.0,2370,2016-12-04,
1425083253,Juliza,Freeman,1963-01-10,91030.0,2400,2015-02-28,
1379725931,Mariami,Balon,1980-02-13,93305.0,1820,2013-09-21,
1463788070,Zecharye,Morales,1984-02-15,92107.0,2110,2016-05-21,
1497058380,Nakia,Gonzalez,1973-09-28,91101.0,2910,2017-06-10,
1414722763,Leavah,Gotts,1975-01-13,90230.0,2530,2014-10-31,2017-09-29
1484791731,Jordash,Mata,1981-08-02,91205.0,1920,2017-01-19,
1495936271,Promiss,Szlosek,1968-09-08,94588.0,2840,2017-05-28,
1371516574,Antoan,Hudson,1979-04-03,91364.0,2810,2013-06-18,
1499301866,Giavon,Vera,1982-05-06,92805.0,2450,2017-07-06,
1343175376,Nahla,Ledbetter,1991-06-23,94568.0,3020,2012-07-25,
1378604561,Pennington,Mack,1993-10-29,93065.0,1680,2013-09-08,
1347588377,Hansika,Barroso,1960-04-24,92123.0,2380,2012-09-14,
1391735567,Boden,Knight,1957-07-09,94010.0,2640,2014-02-07,2015-09-06
1401837077,Figy,Mardock,1967-05-07,92648.0,3870,2014-06-04,2017-05-03
1513218602,Hafiz,Southerland,1955-01-17,90302.0,2470,2017-12-14,
1418429358,Marlisa,Walton,1960-01-09,91411.0,2150,2014-12-13,
1487208524,Marvin,Karmo,1981-09-21,93003.0,1720,2017-02-16,
1331347912,Yezli,Tomlinson,1976-12-03,92057.0,1730,2012-03-10,
1446864296,Gariel,Miller,1970-02-26,92833.0,2440,2015-11-07,
1428278831,Peretz,Albaugh,1955-06-04,95831.0,1860,2015-04-06,2016-04-05
1491354061,Akeley,Chavez,1966-07-31,94063.0,3440,2017-04-05,
1447466710,Kissarah,Angelopoulos,1964-07-07,93940.0,3680,2015-11-14,
1463180975,Tian Xiang,Partida,1983-09-05,91316.0,1820,2016-05-14,
1382399043,Dylan-Richard,Matheson,1987-01-19,92154.0,2270,2013-10-22,
1483236524,Kemran,Goddard,1977-04-17,91941.0,1710,2017-01-01,
1473383592,Alam,Latorre,1986-02-17,95816.0,1220,2016-09-09,
1441501613,Nylah-Nevae,Flores,1974-11-25,92614.0,2240,2015-09-06,
1332380238,Jakub,Mountain,1956-02-22,92553.0,1160,2012-03-22,
1353377058,Azeril,Helms,1984-02-24,91321.0,2160,2012-11-20,2017-07-19
1384041796,Quben,Tillman,1956-05-08,92870.0,2330,2013-11-10,
1337220015,Yoanna,Grabowski,1964-09-10,91203.0,3260,2012-05-17,
1437260659,Trassie,Estalilla,1966-12-16,91764.0,1650,2015-07-19,
1408671734,Shy'Leek,Johns,1961-02-20,92201.0,1760,2014-08-22,
1329186125,Khyler,Garrison,1989-05-01,92019.0,1870,2012-02-14,
